id	label	synonyms	snomed	omop	doid	mondo	nci	icd10	orphanet	omim	umls	mesh
ORPHA:163681	CNTNAP2-related developmental and epileptic encephalopathy	CDFE syndrome | CDFES | CNTNAP2-related DEE | Cortical dysplasia-focal epilepsy syndrome							163681	610042	C5575702	
ORPHA:163678	OBSOLETE: Unclassified spondylometaphyseal dysplasia								163678			
ORPHA:16	Blue cone monochromatism	Atypical X-linked achromatopsia | Blue cone monochromacy | Color blindness, blue monocone monochromatic type | S cone monochromacy | S cone monochromatism | X-linked incomplete achromatopsia							16	303700	C0339537	C536238
ORPHA:644	NARP syndrome	Neurogenic muscle weakness-ataxia-retinitis pigmentosa syndrome | Neuropathy-ataxia-retinitis pigmentosa syndrome							644	551500	C1328349	C537396
ORPHA:163699	Alveolar soft tissue sarcoma	ASPS | Alveolar soft part sarcoma							163699	606243	C0206657	D018234
ORPHA:163696	Action myoclonus-renal failure syndrome	AMRF | EPM4 | Myoclonus-nephropathy syndrome | Progressive myoclonic epilepsy type 4 | Progressive myoclonus epilepsy type 4							163696	254900	C0751779	
ORPHA:637	Full NF2-related schwannomatosis	Full NF2 | Full neurofibromatosis type 2 | Nonmosaic NF2-related schwannomatosis | Nonmosaic neurofibromatosis type 2							637		C0027832	D016518
ORPHA:181	X-linked hypohidrotic ectodermal dysplasia	Christ-Siemens-Touraine syndrome | XHED							181	305100	C0162359	D053358
ORPHA:163693	2p21 microdeletion syndrome	2p21 deletion syndrome | Del(2)(p21) | Monosomy 2p21							163693		C4304537	
ORPHA:163690	Hypotonia-cystinuria syndrome	HCS							163690	606407	C1848030	C564710
ORPHA:337	Fibrodysplasia ossificans progressiva	FOP | Myositis ossificans progressiva | Stone man syndrome						M61.1	337	135100	C0016037	D009221
ORPHA:3444	Watson syndrome	Pulmonic stenosis with 'café-au-lait' spots							3444	193520	C0553586	
ORPHA:377	Gorlin syndrome	Basal cell nevus syndrome | Gorlin-Goltz syndrome | NBCCS | Nevoid basal cell carcinoma syndrome							377		C0004779	D001478
ORPHA:648	Noonan syndrome								648	163950	C0028326	D009634
ORPHA:281	Monosomy 5p syndrome	Cri du chat syndrome | Deletion 5p							281	123450	C0010314	D003410
ORPHA:752	46,XY difference of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency	17-beta-hydroxysteroid dehydrogenase 3 deficiency | 17-ketoreductase deficiency | 17-ketosteroidreductase deficiency | 46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency							752	264300	C0268296	C537805
ORPHA:214	Cystinuria	Cystinuria-lysinuria syndrome							214	220100	C0010691	D003555
ORPHA:510	Lesch-Nyhan syndrome	HPRT complete deficiency | HPRT deficiency grade IV | Hypoxanthine guanine phosphoribosyltransferase complete deficiency | Hypoxanthine guanine phosphoribosyltransferase deficiency, grade IV						E79.1	510	300322	C0023374	D007926
ORPHA:524	Li-Fraumeni syndrome								524		C0085390	D016864
ORPHA:699	Pearson syndrome	PMPS | Pearson marrow-pancreas syndrome							699	557000	C0342784	
ORPHA:640	Hereditary neuropathy with liability to pressure palsies	Current pressure-sensitive neuropathy | HNPP | Heterozygous microdeletion 17p11.2p12 | Potato-grubbing palsy | Tomaculous neuropathy | Tulip-bulb digger's palsy							640	162500	C0393814	C536965
ORPHA:60	Alpha-1-antitrypsin deficiency	Alpha-1-proteinase inhibitor deficiency | Alpha1-antitrypsin deficiency							60		C0221757	D019896
ORPHA:895	Waardenburg syndrome type 2	WS2 | Waardenburg syndrome type II							895		C2700265	C536463
ORPHA:896	Waardenburg syndrome type 3	Klein-Waardenburg syndrome | WS3 | Waardenburg syndrome type III | Waardenburg syndrome with limb anomalies							896	148820	C0079661	
ORPHA:3140	NON RARE IN EUROPE: Schizophrenia								3140			
ORPHA:857	Townes-Brocks syndrome	Imperforate anus-hand, foot and ear anomalies syndrome | REAR syndrome | Renal-ear-anal-radial syndrome | Sensorineural deafness with imperforate anus and hypoplastic thumbs | Sensorineural hearing loss with imperforate anus and hypoplastic thumbs | TBS | Townes syndrome							857		C0265246	C536974
ORPHA:894	Waardenburg syndrome type 1	WS1 | Waardenburg syndrome type I							894	193500	C1847800	
ORPHA:682	Hyperkalemic periodic paralysis	Adynamia episodica hereditaria | Familial hyperPP | Familial hyperkalemic periodic paralysis | Gamstorp disease | Gamstorp episodic adynamy | HYPP | HyperKPP | HyperPP | Hyperkalemic PP | Primary hyperPP | Primary hyperkalemic periodic paralysis							682	170500	C0238357	D020513
ORPHA:800	Schwartz-Jampel syndrome	Aberfeld syndrome | Burton skeletal dysplasia | Burton syndrome | Catel-Hempel syndrome | Dysostosis enchondralis metaepiphysaria, Catel-Hempel type | Myotonic chondrodystrophy | Myotonic myopathy, dwarfism, chondrodystrophy, ocular and facial anomalies | Osteochondromuscular dystrophy | SJS | SJS1 | Schwartz-Jampel syndrome type 1 | Schwartz-Jampel-Aberfeld syndrome							800	255800	C0036391	
ORPHA:706	NON RARE IN EUROPE: Patent arterial duct	NON RARE IN EUROPE: Persistent patency of the arterial duct | NON RARE IN EUROPE: Patent ductus arteriosus						Q25.0	706			
ORPHA:628	Diastrophic dysplasia	Diastrophic dwarfism						Q77.5	628	222600	C0220726	C536170
ORPHA:673	Malaria								673	611162	C0024530	D008288
ORPHA:681	Hypokalemic periodic paralysis	Westphall disease							681	170400	C0238358	D020514
ORPHA:126	Blepharophimosis-ptosis-epicanthus inversus syndrome	BPES							126	110100	C0220663	C562419
ORPHA:107	BOR syndrome	Branchiootorenal spectrum disorder | Branchiootorenal syndrome | Melnick-Fraser syndrome							107	113650	C0265234	D019280
ORPHA:774	Hereditary hemorrhagic telangiectasia	HHT | Rendu-Osler disease | Rendu-Osler-Weber disease						I78.0	774		C0039445	D013683
ORPHA:794	Saethre-Chotzen syndrome	ACS3 | Acrocephalosyndactyly type 3 | SCS							794	101400	C0175699	
ORPHA:710	Pfeiffer syndrome	ACS5 | Acrocephalosyndactyly type 5							710	101600	C0220658	C538582
ORPHA:2869	Peutz-Jeghers syndrome	Hamartomatous intestinal polyposis | PJS							2869	175200	C0031269	D010580
ORPHA:862	NON RARE IN EUROPE: Hereditary essential tremor							G25.0	862			
ORPHA:893	WAGR syndrome	Del(11)(p13) | Deletion 11p13 | Monosomy 11p13 | Wilms tumor-aniridia-genitourinary anomalies-intellectual disability syndrome							893	194072	C0206115	D017624
ORPHA:912	Zellweger syndrome	Cerebrohepatorenal syndrome | Severe PBD-ZSD | Severe peroxisome biogenesis disorder-Zellweger spectrum disorder | ZS							912	214100	C0043459	D015211
ORPHA:50	Aicardi syndrome	Agenesis of corpus callosum with chorioretinal abnormality							50	304050	C0175713	D058540
ORPHA:53	Albers-Schönberg osteopetrosis	Osteopetrosis autosomal dominant type 2							53	166600	C3179239	
ORPHA:14	Abetalipoproteinemia	Bassen-Kornzweig disease							14		C0000744	D000012
ORPHA:52	Alagille syndrome	Alagille-Watson syndrome | Arteriohepatic dysplasia | Syndromic bile duct paucity							52	118450	C0085280	D016738
ORPHA:167	Chédiak-Higashi syndrome	Chédiak-Higashi disease | Chédiak-Higashi-Steinbrink syndrome							167	214500	C0007965	D002609
ORPHA:195	Cat-eye syndrome	CES							195	115470	C0265493	C535918
ORPHA:207	Crouzon syndrome	Crouzon craniofacial dysostosis							207	123500	C0010273	
ORPHA:205	Crigler-Najjar syndrome	Bilirubin uridinediphosphate glucuronosyltransferase deficiency | Bilirubin-UGT deficiency						E80.5	205		C5551003	D003414
ORPHA:160148	Cap polyposis	Cap inflammatory polyposis | Eroded polypoid hyperplasia | Inflammatory myoglandular polyps | Polypoid prolapsing folds							160148		C4303971	
ORPHA:201	Cowden syndrome	Cowden disease | Multiple hamartoma syndrome							201		C0018553	D006223
ORPHA:192	Coffin-Lowry syndrome	CLS							192	303600	C0265252	D038921
ORPHA:2442	X-linked lymphoproliferative disease	Duncan disease | Purtilo syndrome | XLP							2442		C0549463	D008232
ORPHA:169808	Mild hemophilia A	Mild congenital F8 deficiency | Mild congenital factor VIII deficiency							169808		C0272324	
ORPHA:169826	Congenital vitamin K-dependent coagulation factors deficiency								169826		C5680448	
ORPHA:169802	Severe hemophilia A	Severe congenital F8 deficiency | Severe congenital factor VIII deficiency							169802		C0272322	
ORPHA:169805	Moderate hemophilia A	Moderate congenital F8 deficiency | Moderate congenital factor VIII deficiency							169805		C0272323	
ORPHA:562	McCune-Albright syndrome								562	174800	C0242292	
ORPHA:565	Menkes disease	MD | Menkes kinky hair disease | Menkes syndrome							565	309400	C0022716	D007706
ORPHA:2443	Mitochondrial oxidative phosphorylation disorder due to nuclear DNA anomalies	Mitochondrial oxidative phosphorylation disorder due to nDNA anomalies | OXPHOS disease due to nDNA anomalies | OXPHOS disease due to nuclear DNA anomalies							2443		C5679573	
ORPHA:555	NON RARE IN EUROPE: Celiac disease	NON RARE IN EUROPE: Celiac sprue | NON RARE IN EUROPE: Coeliac disease | NON RARE IN EUROPE: Coeliac sprue | NON RARE IN EUROPE: Gluten intolerance | NON RARE IN EUROPE: Gluten-induced enteropathy | NON RARE IN EUROPE: Gluten-sensitive enteropathy | NON RARE IN EUROPE: Idiopathic steatorrhea | NON RARE IN EUROPE: Nontropical sprue						K90.0	555			
ORPHA:474	Jeune syndrome	Asphyxiating thoracic dystrophy of the newborn | JATD | Jeune asphyxiating thoracic dystrophy							474		C0265275	C537571
ORPHA:540	Familial hemophagocytic lymphohistiocytosis	Familial HLH							540	267700	C0272199	
ORPHA:568	Microphthalmia, Lenz type	Lenz microphthalmia							568		C0796016	C537464
ORPHA:564	Meckel syndrome	Dysencephalia splanchnocystica | Meckel-Gruber syndrome							564	249000	C0265215	
ORPHA:289	Ellis-Van Creveld syndrome	Chondroectodermal dysplasia | Mesodermic dysplasia							289	225500	C0013903	D004613
ORPHA:258	Laminin subunit alpha 2-related congenital muscular dystrophy	CMD1A | Congenital muscular dystrophy due to laminin alpha2 deficiency | Congenital muscular dystrophy type 1A | MDC1A | Merosin-negative congenital muscular dystrophy							258	607855	C1263858	C537384
ORPHA:1247	Schistosomiasis	Bilharziasis							1247		C0036323	D012552
ORPHA:112	Bartter syndrome	Renal tubular normotensive hypokalemic alkalosis with hypercalciuria | Salt-losing tubular disorder, Henle's loop type | Salt-wasting tubulopathy, Henle's loop type							112		C0004775	D001477
ORPHA:169446	OBSOLETE: Autosomal recessive hyper-IgE syndrome	OBSOLETE: AR-HIES | OBSOLETE: Autosomal recessive HIES | OBSOLETE: Hyperimmunoglobulin E syndrome type 2 | OBSOLETE: Non-skeletal hyper-IgE syndrome							169446			
ORPHA:169443	Specific antibody deficiency with normal immunoglobulin concentrations and normal numbers of B cells								169443		C5680449	
ORPHA:1646	Chromosome Y microdeletion syndrome	Male infertility due to chromosome Y microdeletion | Microdeletion of the AZF region on the Y chromosome							1646		C5924994	C536297
ORPHA:169464	Primary CD59 deficiency								169464	612300	C4755276	
ORPHA:99	Autosomal dominant cerebellar ataxia	ADCA | Autosomal dominant spinocerebellar ataxia							99		C4087347	
ORPHA:116	Beckwith-Wiedemann syndrome	BWS | Exomphalos-macroglossia-gigantism syndrome | Wiedemann-Beckwith syndrome							116	130650	C0004903	D001506
ORPHA:87	Apert syndrome	ACS1 | Acrocephalosyndactyly type 1							87	101200	C0001193	
ORPHA:169618	NON RARE IN EUROPE: Secondary central precocious puberty								169618			
ORPHA:169615	NON RARE IN EUROPE: Idiopathic central precocious puberty								169615			
ORPHA:97	Familial paroxysmal ataxia	Episodic ataxia type 2							97	108500	C1720416	
ORPHA:169467	Recurrent Neisseria infections due to factor D deficiency								169467	613912	C5190780	
ORPHA:313	Lamellar ichthyosis	LI						Q80.2	313		C5848247	D017490
ORPHA:169799	Mild hemophilia B	Mild congenital F9 deficiency | Mild congenital factor IX deficiency							169799		C5679574	
ORPHA:169796	Moderate hemophilia B	Moderate congenital F9 deficiency | Moderate congenital factor IX deficiency							169796		C5679575	
ORPHA:169793	Severe hemophilia B	Severe congenital F9 deficiency | Severe congenital factor IX deficiency							169793		C5679576	
ORPHA:406	NON RARE IN EUROPE: Heterozygous familial hypercholesterolemia	NON RARE IN EUROPE: HeFH						E78.0	406			
ORPHA:1000	Ocular albinism with late-onset sensorineural deafness	Ocular albinism with late-onset sensorineural hearing loss							1000	300650	C1845069	C537043
ORPHA:171220	Isolated rectal duplication								171220		C4511483	
ORPHA:999	Ermine phenotype	O'Doherty syndrome | Pigmentary disorder with deafness | Pigmentary disorder with hearing loss							999	227010	C1856899	C535508
ORPHA:171430	Severe congenital nemaline myopathy								171430		C5680451	
ORPHA:171433	Intermediate nemaline myopathy								171433		C5680452	
ORPHA:171436	Typical nemaline myopathy								171436		C5680453	
ORPHA:171439	Childhood-onset nemaline myopathy	Mild nemaline myopathy							171439		C0546125	
ORPHA:55	Oculocutaneous albinism	OCA							55		C0078918	D016115
ORPHA:171442	Adult-onset nemaline myopathy								171442		C0546123	
ORPHA:171445	Muscle filaminopathy	FLNC-associated myofibrillar myopathy | Filamin C-related filaminopathy | MFM5							171445	609524	C4707258	
ORPHA:171607	X-linked spastic paraplegia type 34	SPG34							171607	300750	C2677897	C567465
ORPHA:2771	Bruck syndrome	Osteogenesis imperfecta-congenital joint contractures syndrome							2771	259450	C0432253	
ORPHA:171612	Autosomal dominant spastic paraplegia type 37	SPG37							171612	611945	C2936880	C567931
ORPHA:106	NON RARE IN EUROPE: Autism							F84.0	106			
ORPHA:1349	Mitochondrial DNA-related cardiomyopathy and hearing loss	Maternally-inherited cardiomyopathy and deafness | mtDNA-related cardiomyopathy and deafness | mtDNA-related cardiomyopathy and hearing loss | tRNA-LYS-related cardiomyopathy-hearing loss syndrome							1349		C4510409	
ORPHA:171617	Autosomal dominant spastic paraplegia type 38	SPG38							171617	612335	C2676732	C567349
ORPHA:171622	Autosomal recessive spastic paraplegia type 32	SPG32							171622	611252	C1970009	C566983
ORPHA:171629	Autosomal recessive spastic paraplegia type 35	SPG35							171629	612319	C3496228	C567311
ORPHA:357	NON RARE IN EUROPE: Gilbert syndrome	NON RARE IN EUROPE: Familial cholemia | NON RARE IN EUROPE: Hyperbilirubinemia type 1						E80.4	357			
ORPHA:861	Treacher-Collins syndrome	Franceschetti-Klein syndrome | Mandibulofacial dysostosis without limb anomalies							861	154500	C0242387	
ORPHA:308	Progressive myoclonic epilepsy type 1	EPM1 | Progressive myoclonus epilepsy type 1 | ULD | Unverricht-Lundborg disease							308	254800	C0751785	D020194
ORPHA:1991	Cleft lip with or without cleft palate	Tessier cleft number 1,2							1991		C0810364	
ORPHA:199	Cornelia de Lange syndrome	Brachmann-de Lange syndrome							199	122470	C0270972	D003635
ORPHA:171201	OBSOLETE: High isolated anorectal malformation								171201			
ORPHA:2162	Holoprosencephaly	HPE						Q04.2	2162	236100	C0079541	D016142
ORPHA:171215	OBSOLETE: Low isolated anorectal malformation								171215			
ORPHA:930	Idiopathic achalasia	Achalasia cardia | Idiopathic achalasia of esophagus | Primary achalasia						K22.0	930		C0859976	C536011
ORPHA:171208	OBSOLETE: Intermediate isolated anorectal malformation								171208			
ORPHA:998	Albinism-deafness syndrome	Albinism-hearing loss syndrome							998	300700	C1845068	C537042
ORPHA:1727	22q11.2 duplication syndrome	22q11.2 microduplication syndrome | Dup(22)(q11) | Duplication 22q11.2 | Trisomy 22q11.2							1727	608363	C2675369	C567224
ORPHA:169079	Cernunnos-XLF deficiency	Cernunnos XLFD | Cernunnos deficiency | Combined immunodeficiency-microcephaly-growth retardation-sensitivity to ionizing radiation syndrome | NHEJ1 deficiency							169079	611291	C4303792	
ORPHA:1716	Distal duplication 18q syndrome	Distal trisomy 18q | Telomeric duplication 18q | Trisomy 18qter							1716		C5190516	
ORPHA:1715	Trisomy 18p syndrome	Duplication 18p | Duplication of the short arm of chromosome 18 | Trisomy of the short arm of chromosome 18							1715		C2931811	C538307
ORPHA:3380	Trisomy 18 syndrome	Chromosome 18 duplication | Edwards syndrome							3380		C4317091	D000073842
ORPHA:168984	CLAPO syndrome								168984	613089	C2751313	C567763
ORPHA:1707	Distal duplication 15q syndrome	Distal trisomy 15q | Telomeric duplication 15q | Trisomy 15qter							1707		C2931705	C538036
